2025/3/28 10:43:54,-1000.00,-0.33,-0.65,-0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.18,-0.04,0.00,-3.40,0.00,0.00,0.00,0.00,-0.25,0.00,-2.10,0.00,-7.23
2025/3/28 10:43:54,-1000.00,-0.29,-0.65,-0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.22,-0.04,0.00,-3.40,0.00,0.00,0.00,0.00,-0.25,0.00,-2.10,0.00,-7.23
2025/3/28 10:43:54,-1000.00,-0.29,-0.65,-0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.22,-0.04,0.00,-3.40,0.00,0.00,0.00,0.00,-0.25,-192.09,-2.10,0.00,-7.23
2025/3/28 10:43:54,-1000.00,-0.29,-0.65,-0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.22,-0.04,0.00,-3.40,0.00,0.00,0.00,0.00,-0.25,-192.09,-2.10,0.00,-7.23
2025/3/28 10:43:54,-994.90,-0.29,-0.65,-0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.22,-0.04,0.00,-3.40,0.00,0.00,0.00,0.00,-0.25,-192.09,-2.10,0.00,-7.23
2025/3/28 10:43:54,-983.25,-0.29,-0.65,-0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.33,0.00,0.00,-3.40,0.00,0.00,0.00,0.00,-0.25,-192.09,-2.10,0.00,-7.20
2025/3/28 10:43:55,-983.25,-0.29,-0.65,-0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.33,0.00,0.00,-3.40,0.00,0.00,0.00,0.00,-0.25,-192.09,-2.10,0.00,-7.20
2025/3/28 10:43:55,-983.25,-0.29,-0.65,-0.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.33,0.00,0.00,-3.47,0.00,0.00,0.00,0.00,-0.25,-697.37,-2.10,0.00,-7.20
2025/3/28 10:43:55,-987.45,-0.29,-0.65,-0.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.33,0.00,0.00,-3.47,0.00,0.00,0.00,0.00,-0.25,-697.37,-2.03,0.00,-7.20
2025/3/28 10:43:55,-987.45,-0.29,-0.65,-0.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.33,0.00,0.00,-3.47,0.00,0.00,0.00,0.00,-0.25,-697.37,-2.03,0.00,-7.20
2025/3/28 10:43:55,-987.45,-0.29,-0.65,-0.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.29,-0.04,0.00,-3.47,0.00,0.00,0.00,0.00,-0.25,-697.37,-2.03,0.00,-7.23
2025/3/28 10:43:55,-993.56,-0.33,-0.65,-0.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.29,-0.04,0.00,-3.47,0.00,0.00,0.00,0.00,-0.25,-697.37,-2.03,0.00,-7.23
2025/3/28 10:43:55,-998.63,-0.33,-0.65,-0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.29,-0.04,0.00,-3.47,0.00,0.00,0.00,0.00,-0.22,-692.96,-2.03,0.00,-7.23
2025/3/28 10:43:55,-998.63,-0.33,-0.65,-0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.29,-0.04,0.00,-3.47,0.00,0.00,0.00,0.00,-0.22,-692.96,-2.03,0.00,-7.23
2025/3/28 10:43:55,-998.63,-0.33,-0.65,-0.58,0.00,-0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.47,0.00,0.00,-3.47,0.00,0.00,0.00,0.00,-0.22,-692.96,-18.45,0.00,-7.23
2025/3/28 10:43:55,-998.63,-0.33,-0.65,-0.58,0.00,-0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.47,0.00,0.00,-3.40,0.00,0.00,0.00,0.00,-0.22,-692.96,-18.45,0.00,-7.23
2025/3/28 10:43:56,-979.67,-0.33,-0.65,-0.58,0.00,-0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.47,0.00,0.00,-3.40,0.00,0.00,0.00,0.00,-0.22,-692.96,-18.45,0.00,-7.23
2025/3/28 10:43:56,-979.67,-0.33,-0.65,-0.58,0.00,-0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.47,0.00,0.00,-3.40,0.00,0.00,0.00,0.00,-0.22,-692.96,-18.45,0.00,-7.23
2025/3/28 10:43:56,-971.93,-0.33,-0.65,-0.58,0.00,-0.22,-2.68,0.00,0.00,0.00,0.00,0.00,0.00,-0.33,-0.04,0.00,-3.40,0.00,0.00,0.00,0.00,-0.25,-691.77,-18.45,0.00,-7.23
